ssid;bssid;channel;RSSI;security;hidden;time
b'AAU-1x';b'l1\x0e\xf3S\x80';6;-71;5;1;1609459332
b'AAU-CONF-1';b'l1\x0e\xf3S\x82';6;-71;5;1;1609459332
b'Office TV';b'\xfa\x8f\xca8\xd40';6;-73;0;1;1609459332
b'AAU-1-DAY';b'l1\x0e\xf3S\x81';6;-70;5;1;1609459332
b'AAU-1x';b'<Q\x0e.\x05\xe0';1;-51;5;3;1609459334
b'AAU-1-DAY';b'<Q\x0e.\x05\xe1';1;-51;5;3;1609459334
b'AAU-CONF-1';b'<Q\x0e.\x05\xe2';1;-53;5;3;1609459334
b'eduroam';b'<Q\x0e.\x05\xe4';1;-53;5;3;1609459334
b'AAU';b'<Q\x0e.\x05\xe6';1;-53;0;3;1609459334
b'AAU-1x';b'<Q\x0e\tQ ';1;-75;5;2;1609459334
b'AAU-1-DAY';b'<Q\x0e\tQ!';1;-74;5;2;1609459334
b'AAU-CONF-1';b'<Q\x0e\tQ"';1;-75;5;3;1609459334
b'eduroam';b'<Q\x0e\tQ$';1;-76;5;2;1609459334
b'AAU';b'<Q\x0e\tQ&';1;-74;0;2;1609459334
b'';b'<Q\x0e.\x05\xe5';1;-52;0;1;1609459334
b'yeahnet';b'\x00\x90L_\x00*';5;-58;0;6;1609459334
b'Office TV';b'\xfa\x8f\xca8\xd40';6;-71;0;3;1609459334
b'AAU-1x';b'l1\x0e\xf3S\x80';6;-74;5;2;1609459334
b'AAU-1-DAY';b'l1\x0e\xf3S\x81';6;-73;5;2;1609459334
b'AAU-CONF-1';b'l1\x0e\xf3S\x82';6;-73;5;2;1609459334
b'eduroam';b'l1\x0e\xf3S\x84';6;-70;5;2;1609459334
b'';b'l1\x0e\xf3S\x85';6;-73;0;1;1609459334
b'AAU';b'l1\x0e\xf3S\x86';6;-70;0;3;1609459334
b'';b'l1\x0e\xf3S\x87';6;-75;5;1;1609459334
b'AAU-1x';b'<Q\x0e.\x05\xe0';1;-55;5;3;1609459337
b'AAU-1-DAY';b'<Q\x0e.\x05\xe1';1;-51;5;3;1609459337
b'AAU-CONF-1';b'<Q\x0e.\x05\xe2';1;-56;5;2;1609459337
b'eduroam';b'<Q\x0e.\x05\xe4';1;-53;5;2;1609459337
b'AAU';b'<Q\x0e.\x05\xe6';1;-55;0;2;1609459337
b'AAU-1-DAY';b'<Q\x0e\tQ!';1;-79;5;1;1609459337
b'AAU-CONF-1';b'<Q\x0e\tQ"';1;-77;5;2;1609459337
b'eduroam';b'<Q\x0e\tQ$';1;-80;5;1;1609459337
b'yeahnet';b'\x00\x90L_\x00*';5;-53;0;11;1609459337
b'AAU-1x';b'l1\x0e\xf3S\x80';6;-68;5;3;1609459337
b'AAU-1-DAY';b'l1\x0e\xf3S\x81';6;-69;5;3;1609459337
b'AAU-CONF-1';b'l1\x0e\xf3S\x82';6;-69;5;3;1609459337
b'eduroam';b'l1\x0e\xf3S\x84';6;-72;5;3;1609459337
b'AAU';b'l1\x0e\xf3S\x86';6;-69;0;3;1609459337
b'';b'l1\x0e\xf3S\x85';6;-69;0;1;1609459337
b'AAU-1x';b'<Q\x0e.\x05\xe0';1;-47;5;3;1609459340
b'AAU-1-DAY';b'<Q\x0e.\x05\xe1';1;-47;5;3;1609459340
b'AAU-CONF-1';b'<Q\x0e.\x05\xe2';1;-50;5;2;1609459340
b'eduroam';b'<Q\x0e.\x05\xe4';1;-48;5;2;1609459340
b'AAU';b'<Q\x0e.\x05\xe6';1;-48;0;2;1609459340
b'Xiaomi_61E2';b'\x9c\x9d~aa\xe3';1;-83;7;2;1609459340
b'yeahnet';b'\x00\x90L_\x00*';5;-59;0;4;1609459340
b'Office TV';b'\xfa\x8f\xca8\xd40';6;-68;0;2;1609459340
b'AAU-1x';b'l1\x0e\xf3S\x80';6;-64;5;3;1609459340
b'AAU-1-DAY';b'l1\x0e\xf3S\x81';6;-63;5;3;1609459340
b'AAU-CONF-1';b'l1\x0e\xf3S\x82';6;-66;5;3;1609459340
b'eduroam';b'l1\x0e\xf3S\x84';6;-65;5;3;1609459340
b'AAU';b'l1\x0e\xf3S\x86';6;-65;0;3;1609459340
b'';b'l1\x0e\xf3S\x85';6;-67;0;1;1609459340
b'';b'l1\x0e\xf3S\x87';6;-65;5;1;1609459340
b'Xiaomi_61E2';b'\x9c\x9d~aa\xe3';1;-91;7;1;1609459342
b'AAU-1x';b'<Q\x0e.\x05\xe0';1;-45;5;3;1609459342
b'AAU-1-DAY';b'<Q\x0e.\x05\xe1';1;-44;5;3;1609459342
b'AAU-CONF-1';b'<Q\x0e.\x05\xe2';1;-43;5;3;1609459342
b'eduroam';b'<Q\x0e.\x05\xe4';1;-45;5;3;1609459342
b'AAU';b'<Q\x0e.\x05\xe6';1;-44;0;3;1609459342
b'AAU-1-DAY';b'<Q\x0e\tD\xc1';1;-86;5;1;1609459342
b'';b'<Q\x0e.\x05\xe5';1;-50;0;1;1609459342
b'yeahnet';b'\x00\x90L_\x00*';5;-52;0;10;1609459342
b'AAU';b'l1\x0e\xf3S\x86';6;-65;0;3;1609459342
b'AAU-1x';b'l1\x0e\xf3S\x80';6;-64;5;2;1609459342
b'AAU-1-DAY';b'l1\x0e\xf3S\x81';6;-68;5;2;1609459342
b'AAU-CONF-1';b'l1\x0e\xf3S\x82';6;-65;5;2;1609459342
b'eduroam';b'l1\x0e\xf3S\x84';6;-65;5;2;1609459342
b'';b'l1\x0e\xf3S\x87';6;-67;5;1;1609459342
b'';b'<Q\x0e\tQ%';1;-79;0;1;1609459345
b'AAU-1x';b'<Q\x0e.\x05\xe0';1;-39;5;2;1609459345
b'AAU-1-DAY';b'<Q\x0e.\x05\xe1';1;-32;5;2;1609459345
b'AAU-CONF-1';b'<Q\x0e.\x05\xe2';1;-38;5;2;1609459345
b'eduroam';b'<Q\x0e.\x05\xe4';1;-36;5;2;1609459345
b'AAU';b'<Q\x0e.\x05\xe6';1;-36;0;2;1609459345
b'AAU-1x';b'<Q\x0e\tQ ';1;-74;5;2;1609459345
b'AAU-1-DAY';b'<Q\x0e\tQ!';1;-78;5;2;1609459345
b'Xiaomi_61E2';b'\x9c\x9d~aa\xe3';1;-90;7;1;1609459345
b'AAU-CONF-1';b'<Q\x0e\tQ"';1;-78;5;2;1609459345
b'eduroam';b'<Q\x0e\tQ$';1;-78;5;2;1609459345
b'AAU';b'<Q\x0e\tQ&';1;-77;0;2;1609459345
b'yeahnet';b'\x00\x90L_\x00*';5;-60;0;5;1609459345
b'Office TV';b'\xfa\x8f\xca8\xd40';6;-68;0;1;1609459345
b'AAU-1x';b'l1\x0e\xf3S\x80';6;-65;5;3;1609459345
b'AAU-1-DAY';b'l1\x0e\xf3S\x81';6;-66;5;3;1609459345
b'AAU-CONF-1';b'l1\x0e\xf3S\x82';6;-64;5;3;1609459345
b'eduroam';b'l1\x0e\xf3S\x84';6;-64;5;2;1609459345
b'AAU';b'l1\x0e\xf3S\x86';6;-65;0;2;1609459345
b'';b'<Q\x0e.\x05\xe7';1;-43;5;1;1609459348
b'eduroam';b'<Q\x0e\tQ$';1;-76;5;2;1609459348
b'AAU';b'<Q\x0e\tQ&';1;-78;0;2;1609459348
b'';b"<Q\x0e\tQ'";1;-76;5;1;1609459348
b'AAU-1x';b'<Q\x0e.\x05\xe0';1;-41;5;1;1609459348
b'AAU-1-DAY';b'<Q\x0e.\x05\xe1';1;-36;5;1;1609459348
b'AAU-CONF-1';b'<Q\x0e.\x05\xe2';1;-33;5;1;1609459348
b'eduroam';b'<Q\x0e.\x05\xe4';1;-38;5;1;1609459348
b'AAU';b'<Q\x0e.\x05\xe6';1;-36;0;1;1609459348
b'AAU-1x';b'<Q\x0e\tQ ';1;-72;5;1;1609459348
b'AAU-1-DAY';b'<Q\x0e\tQ!';1;-76;5;1;1609459348
b'AAU-CONF-1';b'<Q\x0e\tQ"';1;-71;5;1;1609459348
b'yeahnet';b'\x00\x90L_\x00*';5;-58;0;8;1609459348
b'AAU-1x';b'l1\x0e\xf3S\x80';6;-66;5;3;1609459348
b'AAU-1-DAY';b'l1\x0e\xf3S\x81';6;-66;5;2;1609459348
b'AAU-CONF-1';b'l1\x0e\xf3S\x82';6;-64;5;2;1609459348
b'eduroam';b'l1\x0e\xf3S\x84';6;-67;5;2;1609459348
b'AAU';b'l1\x0e\xf3S\x86';6;-63;0;2;1609459348
b'Office TV';b'\xfa\x8f\xca8\xd40';6;-72;0;1;1609459348
b'TELLO-F251F6';b'4\xd2b\xf2Q\xf6';10;-90;0;1;1609459348
b'AAU-1x';b'<Q\x0e.\x05\xe0';1;-46;5;2;1609459351
b'AAU-1-DAY';b'<Q\x0e.\x05\xe1';1;-44;5;2;1609459351
b'AAU-CONF-1';b'<Q\x0e.\x05\xe2';1;-46;5;2;1609459351
b'eduroam';b'<Q\x0e.\x05\xe4';1;-46;5;2;1609459351
b'AAU';b'<Q\x0e.\x05\xe6';1;-42;0;2;1609459351
b'AAU-1x';b'<Q\x0e\tQ ';1;-72;5;1;1609459351
b'AAU-1-DAY';b'<Q\x0e\tQ!';1;-71;5;1;1609459351
b'AAU-CONF-1';b'<Q\x0e\tQ"';1;-75;5;1;1609459351
b'eduroam';b'<Q\x0e\tQ$';1;-73;5;1;1609459351
b'AAU';b'<Q\x0e\tQ&';1;-75;0;1;1609459351
b'yeahnet';b'\x00\x90L_\x00*';5;-56;0;7;1609459351
b'AAU-1x';b'l1\x0e\xf3S\x80';6;-61;5;2;1609459351
b'AAU-1-DAY';b'l1\x0e\xf3S\x81';6;-65;5;1;1609459351
b'AAU-CONF-1';b'l1\x0e\xf3S\x82';6;-63;5;2;1609459351
b'eduroam';b'l1\x0e\xf3S\x84';6;-62;5;2;1609459351
b'AAU';b'l1\x0e\xf3S\x86';6;-63;0;1;1609459351
b'Office TV';b'\xfa\x8f\xca8\xd40';6;-75;0;1;1609459351
b'TELLO-F251F6';b'4\xd2b\xf2Q\xf6';10;-88;0;1;1609459351
b'AAU-1x';b'<Q\x0e\tQ ';1;-75;5;3;1609459353
b'AAU-1-DAY';b'<Q\x0e\tQ!';1;-72;5;2;1609459353
b'AAU-CONF-1';b'<Q\x0e\tQ"';1;-73;5;2;1609459353
b'eduroam';b'<Q\x0e\tQ$';1;-73;5;2;1609459353
b'AAU';b'<Q\x0e\tQ&';1;-71;0;2;1609459353
b'Xiaomi_61E2';b'\x9c\x9d~aa\xe3';1;-87;7;3;1609459353
b'AAU-1x';b'<Q\x0e.\x05\xe0';1;-55;5;2;1609459353
b'AAU-1-DAY';b'<Q\x0e.\x05\xe1';1;-53;5;2;1609459353
b'AAU-CONF-1';b'<Q\x0e.\x05\xe2';1;-53;5;2;1609459353
b'eduroam';b'<Q\x0e.\x05\xe4';1;-48;5;2;1609459353
b'AAU';b'<Q\x0e.\x05\xe6';1;-57;0;1;1609459353
b'AAU';b'<Q\x0e\tD\xc6';1;-81;0;1;1609459353
b'yeahnet';b'\x00\x90L_\x00*';5;-62;0;7;1609459353
b'AAU';b'l1\x0e\xf3S\x86';6;-60;0;4;1609459353
b'AAU-1x';b'l1\x0e\xf3S\x80';6;-63;5;2;1609459353
b'Office TV';b'\xfa\x8f\xca8\xd40';6;-66;0;2;1609459353
b'AAU-1-DAY';b'l1\x0e\xf3S\x81';6;-61;5;2;1609459353
b'AAU-CONF-1';b'l1\x0e\xf3S\x82';6;-64;5;2;1609459353
b'eduroam';b'l1\x0e\xf3S\x84';6;-61;5;3;1609459353
b'';b'l1\x0e\xf3S\x85';6;-62;0;1;1609459353
b'';b'l1\x0e\xf3S\x87';6;-61;5;1;1609459353
b'AAU-CONF-1';b'<Q\x0e.\x05\xe2';1;-53;5;2;1609459356
b'AAU-1x';b'<Q\x0e\tQ ';1;-76;5;2;1609459356
b'eduroam';b'<Q\x0e.\x05\xe4';1;-51;5;2;1609459356
b'';b'<Q\x0e.\x05\xe5';1;-51;0;1;1609459356
b'AAU-CONF-1';b'<Q\x0e\tQ"';1;-76;5;2;1609459356
b'AAU';b'<Q\x0e.\x05\xe6';1;-51;0;2;1609459356
b'';b'<Q\x0e.\x05\xe7';1;-52;5;1;1609459356
b'AAU-1x';b'<Q\x0e.\x05\xe0';1;-53;5;1;1609459356
b'AAU-1-DAY';b'<Q\x0e.\x05\xe1';1;-52;5;1;1609459356
b'AAU-1-DAY';b'<Q\x0e\tQ!';1;-76;5;1;1609459356
b'eduroam';b'<Q\x0e\tQ$';1;-76;5;1;1609459356
b'AAU';b'<Q\x0e\tQ&';1;-78;0;1;1609459356
b'yeahnet';b'\x00\x90L_\x00*';5;-58;0;7;1609459356
b'Office TV';b'\xfa\x8f\xca8\xd40';6;-69;0;1;1609459356
b'AAU-1x';b'l1\x0e\xf3S\x80';6;-70;5;2;1609459356
b'AAU-1-DAY';b'l1\x0e\xf3S\x81';6;-69;5;2;1609459356
b'AAU-CONF-1';b'l1\x0e\xf3S\x82';6;-68;5;2;1609459356
b'eduroam';b'l1\x0e\xf3S\x84';6;-69;5;2;1609459356
b'AAU';b'l1\x0e\xf3S\x86';6;-71;0;2;1609459356
b'Xiaomi_61E2';b'\x9c\x9d~aa\xe3';1;-87;7;5;1609459359
b'AAU-1x';b'<Q\x0e.\x05\xe0';1;-61;5;2;1609459359
b'AAU-1-DAY';b'<Q\x0e.\x05\xe1';1;-58;5;2;1609459359
b'AAU-1x';b'<Q\x0e\tQ ';1;-69;5;1;1609459359
b'AAU-CONF-1';b'<Q\x0e.\x05\xe2';1;-57;5;2;1609459359
b'eduroam';b'<Q\x0e.\x05\xe4';1;-61;5;3;1609459359
b'AAU-1-DAY';b'<Q\x0e\tQ!';1;-71;5;1;1609459359
b'AAU';b'<Q\x0e.\x05\xe6';1;-59;0;3;1609459359
b'AAU-CONF-1';b'<Q\x0e\tQ"';1;-72;5;1;1609459359
b'eduroam';b'<Q\x0e\tQ$';1;-69;5;1;1609459359
b'';b'<Q\x0e.\x05\xe5';1;-61;0;1;1609459359
b'yeahnet';b'\x00\x90L_\x00*';5;-60;0;5;1609459359
b'Office TV';b'\xfa\x8f\xca8\xd40';6;-62;0;5;1609459359
b'AAU-1x';b'l1\x0e\xf3S\x80';6;-59;5;2;1609459359
b'AAU-1-DAY';b'l1\x0e\xf3S\x81';6;-63;5;2;1609459359
b'AAU-CONF-1';b'l1\x0e\xf3S\x82';6;-62;5;2;1609459359
b'eduroam';b'l1\x0e\xf3S\x84';6;-62;5;2;1609459359
b'AAU';b'l1\x0e\xf3S\x86';6;-59;0;2;1609459359
b'TELLO-F251F6';b'4\xd2b\xf2Q\xf6';10;-90;0;1;1609459359
b'AAU-1x';b'<Q\x0e.\x05\xe0';1;-58;5;1;1609459361
b'AAU-1x';b'<Q\x0e\tQ ';1;-72;5;2;1609459361
b'AAU-CONF-1';b'<Q\x0e\tQ"';1;-74;5;2;1609459361
b'eduroam';b'<Q\x0e\tQ$';1;-75;5;2;1609459361
b'eduroam';b'<Q\x0e.\x05\xe4';1;-58;5;1;1609459361
b'AAU';b'<Q\x0e\tQ&';1;-73;0;2;1609459361
b'Xiaomi_61E2';b'\x9c\x9d~aa\xe3';1;-87;7;2;1609459361
b'AAU-1-DAY';b'<Q\x0e\tQ!';1;-73;5;1;1609459361
b'AAU-1-DAY';b'<Q\x0e.\x05\xe1';1;-60;5;1;1609459361
b'AAU';b'<Q\x0e.\x05\xe6';1;-59;0;1;1609459361
b'yeahnet';b'\x00\x90L_\x00*';5;-55;0;7;1609459361
b'Office TV';b'\xfa\x8f\xca8\xd40';6;-57;0;3;1609459361
b'AAU-1x';b'l1\x0e\xf3S\x80';6;-62;5;3;1609459361
b'AAU-1-DAY';b'l1\x0e\xf3S\x81';6;-60;5;3;1609459361
b'AAU-CONF-1';b'l1\x0e\xf3S\x82';6;-63;5;3;1609459361
b'eduroam';b'l1\x0e\xf3S\x84';6;-63;5;2;1609459361
b'AAU';b'l1\x0e\xf3S\x86';6;-61;0;2;1609459361
b'AAU-1x';b'<Q\x0e.\x05\xe0';1;-58;5;3;1609459364
b'AAU-1-DAY';b'<Q\x0e.\x05\xe1';1;-60;5;3;1609459364
b'AAU-1-DAY';b'<Q\x0e\tD\xc1';1;-78;5;2;1609459364
b'AAU-CONF-1';b'<Q\x0e.\x05\xe2';1;-59;5;3;1609459364
b'eduroam';b'<Q\x0e.\x05\xe4';1;-59;5;3;1609459364
b'AAU-1x';b'<Q\x0e\tQ ';1;-68;5;3;1609459364
b'AAU';b'<Q\x0e.\x05\xe6';1;-59;0;2;1609459364
b'AAU-CONF-1';b'<Q\x0e\tD\xc2';1;-80;5;2;1609459364
b'AAU-1-DAY';b'<Q\x0e\tQ!';1;-68;5;3;1609459364
b'eduroam';b'<Q\x0e\tD\xc4';1;-79;5;2;1609459364
b'AAU-CONF-1';b'<Q\x0e\tQ"';1;-70;5;2;1609459364
b'AAU';b'<Q\x0e\tD\xc6';1;-77;0;2;1609459364
b'eduroam';b'<Q\x0e\tQ$';1;-70;5;2;1609459364
b'AAU';b'<Q\x0e\tQ&';1;-70;0;2;1609459364
b'Xiaomi_61E2';b'\x9c\x9d~aa\xe3';1;-82;7;2;1609459364
b'AAU-1x';b'<Q\x0e\tD\xc0';1;-79;5;1;1609459364
b'yeahnet';b'\x00\x90L_\x00*';5;-63;0;7;1609459364
b'Office TV';b'\xfa\x8f\xca8\xd40';6;-63;0;3;1609459364
b'AAU';b'l1\x0e\xf3S\x86';6;-56;0;4;1609459364
b'eduroam';b'l1\x0e\xf3S\x84';6;-58;5;3;1609459364
b'AAU-1x';b'l1\x0e\xf3S\x80';6;-56;5;2;1609459364
b'AAU-1-DAY';b'l1\x0e\xf3S\x81';6;-59;5;2;1609459364
b'AAU-CONF-1';b'l1\x0e\xf3S\x82';6;-55;5;2;1609459364
b'';b'l1\x0e\xf3S\x85';6;-59;0;1;1609459364
b'';b'l1\x0e\xf3S\x87';6;-56;5;1;1609459364
b'TELLO-F251F6';b'4\xd2b\xf2Q\xf6';10;-90;0;1;1609459364
